,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE_OF_BUILDING,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
4153,4,1868,98,3,2,5,0,1,2,2,3,11348140,9,0,0,1
4154,5,1951,120,2,1,5,1,1,0,0,3,20272170,36,1,0,0
4155,6,1665,159,1,1,4,3,1,3,1,5,20656290,22,1,0,0
4156,5,1537,16,1,1,4,4,0,3,1,3,17670400,15,1,0,0
4157,2,912,199,1,1,3,1,1,3,1,3,11583300,26,1,0,0
4158,0,724,77,1,1,2,3,1,3,1,3,8033250,31,1,0,0
4159,0,516,186,1,1,2,0,0,2,0,0,3331750,33,1,0,0
4160,6,1764,118,1,1,4,4,1,3,0,4,13971130,38,0,0,1
4161,2,872,166,1,1,3,1,0,0,2,3,7693740,29,0,0,1
4162,2,887,46,1,1,3,3,1,3,2,5,13118450,39,1,0,0
4163,2,1080,56,1,1,3,0,1,0,1,3,12721750,9,1,0,0
4164,2,1045,172,1,1,3,0,1,3,2,4,9480000,32,0,1,0
4165,0,1530,128,2,2,4,1,0,2,0,5,12046250,11,1,0,0
4166,1,1132,190,1,1,3,1,0,1,0,0,6050375,5,0,1,0
4167,4,2365,21,4,2,6,0,1,2,1,4,12924800,25,0,0,1
4168,3,1781,30,2,1,4,2,0,3,1,5,10048510,38,0,1,0
4169,2,1138,70,1,1,3,1,0,1,1,3,11770400,40,1,0,0
4170,4,2375,26,4,2,6,1,0,3,2,3,11381360,18,0,1,0
4171,0,1115,65,1,1,3,3,0,0,0,3,6224875,11,0,0,1
4172,2,811,39,1,1,3,4,0,0,1,5,10890050,39,1,0,0
4173,5,1586,14,1,1,4,1,0,3,1,4,10882430,44,0,1,0
4174,2,1103,10,1,1,3,4,1,1,2,3,10560810,6,0,0,1
4175,0,939,169,1,1,3,3,1,3,0,1,5326500,24,0,1,0
4176,3,1727,65,2,1,4,1,0,2,2,0,7341790,42,0,1,0
4177,6,1672,169,1,1,4,1,0,3,1,4,18911110,13,1,0,0
4178,5,1581,143,1,1,4,3,1,2,0,3,18011000,15,1,0,0
4179,5,1781,109,1,1,4,3,0,3,0,5,19789040,27,1,0,0
4180,4,1668,132,2,1,4,4,0,3,2,3,14139220,21,1,0,0
4181,1,1263,58,2,2,4,4,0,3,0,2,7926700,40,0,1,0
4182,1,819,7,1,1,3,3,0,3,0,4,7484395,13,0,1,0
4183,0,1145,190,1,1,3,3,0,2,1,4,6855750,31,0,1,0
4184,2,1074,3,1,1,3,3,1,1,2,3,12904650,39,1,0,0
4185,6,1707,36,1,1,4,1,0,0,1,5,13057270,38,0,0,1
4186,4,2145,70,3,2,5,4,0,1,2,4,17357440,22,1,0,0
4187,1,737,17,1,1,2,0,0,2,0,5,6916665,31,0,1,0
4188,1,1178,109,1,1,3,0,0,3,0,0,6652020,28,0,0,1
4189,1,1261,144,2,2,4,4,1,2,1,1,9653285,39,0,0,1
4190,0,807,67,1,1,2,3,1,1,0,5,7603375,7,0,0,1
4191,2,1167,142,1,1,3,0,0,1,2,4,9790040,11,0,0,1
4192,0,1575,78,2,2,4,4,0,2,0,4,7629750,43,0,1,0
4193,0,1177,77,1,1,3,0,0,3,0,5,7014250,21,0,1,0
4194,0,1069,177,1,1,3,2,0,3,0,1,4661125,41,0,0,1
4195,1,679,120,1,1,2,2,0,3,0,1,5147305,27,0,0,1
4196,0,642,119,1,1,2,2,1,0,2,2,7374500,30,1,0,0
4197,3,1850,30,3,2,5,1,1,2,2,3,10235550,50,0,1,0
4198,5,1692,128,1,1,4,0,0,0,1,3,17874820,16,1,0,0
4199,6,1788,188,1,1,4,4,1,1,2,3,21217800,10,1,0,0
4200,1,817,40,1,1,3,0,0,1,1,5,11559880,12,1,0,0
4201,0,1639,43,2,2,4,0,1,2,2,4,9464500,36,0,1,0
4202,0,883,1,1,1,2,3,0,2,1,1,4491625,44,0,0,1
4203,3,1827,162,3,2,5,4,0,2,1,1,8803420,6,0,1,0
4204,5,1986,199,2,1,5,1,0,3,0,3,13245710,19,0,0,1
4205,3,1958,65,3,2,5,2,1,3,0,1,15003560,18,1,0,0
4206,1,870,94,1,1,3,3,0,1,0,4,10671275,24,1,0,0
4207,3,1662,15,2,1,4,0,0,0,1,3,7871720,41,0,1,0
4208,5,1835,124,2,1,5,2,0,3,1,5,14429740,22,0,0,1
4209,1,1270,179,2,2,4,3,1,3,0,3,10185610,34,0,0,1
4210,4,2292,122,4,2,6,0,1,2,1,4,12946500,13,0,0,1
4211,0,1028,99,1,1,3,0,0,3,2,4,10001250,15,1,0,0
4212,4,1865,111,3,2,5,0,1,2,2,5,16935440,22,1,0,0
4213,1,981,169,1,1,3,1,1,1,0,4,9347935,9,0,0,1
4214,0,916,113,1,1,3,3,1,1,2,0,5434250,45,0,0,1
4215,3,1908,60,3,2,5,3,1,2,1,3,11663490,12,0,0,1
4216,5,1936,58,2,1,5,3,1,3,1,5,15589440,38,0,0,1
4217,3,1926,3,3,2,5,4,0,1,1,5,10337000,55,0,1,0
4218,2,1083,34,1,1,3,1,1,1,2,5,14200900,38,1,0,0
4219,5,1780,27,1,1,4,2,1,3,1,5,13709340,32,0,1,0
4220,3,1707,94,2,1,4,4,0,1,2,2,13685190,52,1,0,0
4221,2,900,145,1,1,3,2,0,0,2,3,7953250,23,0,0,1
4222,6,1519,91,1,1,4,4,0,2,2,3,12332820,20,0,0,1
4223,6,1934,119,2,1,5,2,1,1,1,4,22053480,19,1,0,0
4224,0,1043,106,1,1,3,1,1,1,2,2,7356625,28,0,0,1
4225,0,704,1,1,1,2,3,1,2,1,5,7338250,39,0,0,1
4226,0,1539,71,2,2,4,0,0,3,2,0,9996000,20,1,0,0
4227,0,1279,182,1,1,3,0,1,2,0,2,6849125,24,0,0,1
4228,0,1568,143,2,2,4,4,1,1,0,0,10462500,14,1,0,0
4229,4,2011,119,3,2,5,3,1,2,2,4,17523920,16,1,0,0
4230,0,1566,79,2,2,4,2,0,1,2,0,10010000,31,1,0,0
4231,4,1812,196,3,2,5,0,0,3,1,4,14873340,7,1,0,0
4232,6,1729,104,1,1,4,4,0,2,2,4,20461220,11,1,0,0
4233,5,1569,187,1,1,4,0,1,3,0,4,11231390,32,0,1,0
4234,4,2068,155,3,2,5,1,1,2,2,4,12711220,13,0,0,1
4235,5,1869,69,2,1,5,4,0,1,2,5,15010890,36,0,0,1
4236,2,1271,3,2,1,4,2,0,2,1,4,10139270,12,0,0,1
4237,4,1527,121,2,1,4,1,0,3,2,5,10007800,10,0,1,0
4238,0,601,149,1,1,2,1,0,3,0,5,5636000,22,0,1,0
4239,1,1206,63,2,2,4,2,0,0,2,1,7877645,23,0,1,0
4240,5,1878,163,2,1,5,3,0,1,0,4,11716020,36,0,1,0
4241,0,884,21,1,1,2,1,0,0,1,0,3226250,47,0,1,0
4242,2,728,198,1,1,2,2,1,3,2,5,9368650,11,0,1,0
4243,0,907,104,1,1,3,4,1,0,0,4,7074750,15,0,1,0
4244,3,1534,171,2,1,4,0,0,1,0,1,5587150,55,0,1,0
4245,4,2038,155,3,2,5,1,1,1,2,3,16593240,22,1,0,0
4246,4,1512,144,2,1,4,1,0,2,1,5,9478820,11,0,1,0
4247,0,695,56,1,1,2,1,0,3,1,4,6356125,12,0,0,1
4248,3,1581,64,2,1,4,2,0,1,1,0,7145230,34,0,0,1
4249,1,1238,108,2,2,4,3,0,1,2,5,10626305,27,0,1,0
4250,0,1173,79,1,1,3,1,0,3,2,5,8744875,22,0,0,1
4251,2,797,166,1,1,2,3,1,3,2,5,12335200,32,1,0,0
4252,0,1684,182,2,2,4,3,1,0,0,5,10284000,6,0,0,1
4253,3,1974,16,3,2,5,3,0,1,0,2,14214940,32,1,0,0
4254,2,893,57,1,1,3,3,0,0,2,3,7727410,40,0,0,1
4255,0,1026,75,1,1,3,4,0,1,2,0,5564000,15,0,0,1
4256,5,1812,193,2,1,5,3,0,2,1,4,12391870,26,0,1,0
4257,1,1282,183,2,2,4,1,1,2,0,1,7976295,33,0,1,0
4258,4,2449,149,4,2,6,4,0,3,1,5,12572700,25,0,1,0
4259,2,932,95,1,1,3,4,1,0,0,5,9801040,12,0,0,1
4260,3,1564,82,2,1,4,0,1,1,1,5,14917750,15,1,0,0
4261,4,1566,113,2,1,4,3,1,3,1,3,10362620,5,0,0,1
4262,0,1266,46,1,1,3,4,0,1,2,1,6503500,14,0,1,0
4263,6,1945,174,2,1,5,0,0,0,0,5,13864450,15,0,0,1
4264,0,1649,93,2,2,4,3,1,3,1,1,8438625,21,0,0,1
4265,0,1081,160,1,1,3,2,1,2,0,1,5818500,8,0,1,0
4266,3,1889,163,3,2,5,4,1,2,1,2,15472200,50,1,0,0
4267,2,779,134,1,1,2,1,1,1,0,5,7883050,27,0,1,0
4268,2,984,92,1,1,3,3,1,3,1,4,13197400,8,1,0,0
4269,4,2495,62,4,2,6,0,1,2,2,4,14093240,17,0,0,1
4270,2,973,69,1,1,3,4,1,0,1,4,9869710,18,0,0,1
4271,5,1986,21,2,1,5,4,0,0,0,3,11786460,43,0,1,0
4272,3,1829,134,3,2,5,2,0,3,0,1,13009230,29,1,0,0
4273,2,780,168,1,1,2,2,0,2,0,4,6251000,36,0,1,0
4274,1,843,36,1,1,3,3,0,1,1,1,6821735,9,0,0,1
4275,2,913,185,1,1,3,4,0,0,0,3,6685100,22,0,1,0
4276,0,779,145,1,1,2,1,0,1,0,1,3219750,35,0,1,0
4277,6,1725,10,1,1,4,2,1,0,2,5,14844980,29,0,0,1
4278,4,2374,139,4,2,6,2,0,1,2,5,12406480,14,0,1,0
4279,2,778,187,1,1,2,4,0,1,0,3,9094750,21,1,0,0
4280,1,989,117,1,1,3,4,1,2,2,1,9040975,25,0,0,1
4281,0,1624,81,2,2,4,2,0,2,0,5,8743750,29,0,0,1
4282,3,1989,133,3,2,5,4,0,2,2,3,10976510,53,0,0,1
4283,0,1381,48,2,2,4,4,0,1,0,3,10106750,33,1,0,0
4284,0,923,129,1,1,3,4,1,0,0,3,6996125,10,0,0,1
4285,2,1034,53,1,1,3,3,0,2,0,4,8469580,8,0,0,1
4286,3,1794,67,2,1,4,4,1,2,0,3,10148300,45,0,0,1
4287,4,2471,37,4,2,6,3,0,3,1,5,19240040,22,1,0,0
4288,2,1085,51,1,1,3,3,1,0,2,4,10101200,37,0,0,1
4289,4,2070,40,3,2,5,0,1,2,2,4,11772340,17,0,1,0
4290,2,959,117,1,1,3,2,1,1,2,3,12492400,12,1,0,0
4291,0,1341,152,2,2,4,0,0,3,1,3,7131000,10,0,1,0
4292,4,1377,194,2,1,4,1,1,3,2,5,14392520,16,1,0,0
4293,3,1862,127,3,2,5,3,1,0,2,5,12097820,11,0,1,0
4294,3,1594,64,2,1,4,4,1,3,0,4,10163940,47,0,0,1
4295,2,1016,6,1,1,3,3,1,1,2,5,10780920,24,0,0,1
4296,4,2321,27,4,2,6,1,1,3,2,4,12756200,20,0,1,0
4297,1,1242,163,2,2,4,2,0,0,1,2,8033695,33,0,1,0
4298,2,707,197,1,1,2,1,1,2,0,5,7972690,38,0,0,1
4299,2,707,187,1,1,2,4,1,3,0,3,7197800,20,0,1,0
4300,1,1120,101,1,1,3,2,1,1,2,4,10439690,26,0,1,0
4301,1,774,174,1,1,2,2,1,2,2,4,11827040,36,1,0,0
4302,2,1083,74,1,1,3,1,1,1,2,3,9045250,23,0,1,0
4303,2,767,172,1,1,2,1,0,0,1,4,9871800,20,1,0,0
4304,3,1725,61,2,1,4,1,1,0,0,5,10994850,15,0,0,1
4305,0,1194,110,1,1,3,1,0,1,2,0,5347250,38,0,0,1
4306,1,1052,124,1,1,3,4,1,1,1,5,14737850,30,1,0,0
4307,1,667,71,1,1,2,0,1,0,1,3,7335890,6,0,1,0
4308,0,1369,106,2,2,4,4,0,1,0,4,7952375,14,0,0,1
4309,5,1952,14,2,1,5,4,1,2,1,4,22633000,15,1,0,0
4310,2,1228,138,2,1,4,0,0,3,0,3,8442110,25,0,0,1
4311,2,1236,132,2,1,4,2,0,1,0,4,8214800,36,0,1,0
4312,5,1988,49,2,1,5,3,1,1,2,3,13921240,17,0,1,0
4313,1,1018,22,1,1,3,4,0,1,1,1,7520335,29,0,0,1
4314,4,2120,103,3,2,5,2,0,2,2,3,11212900,25,0,0,1
4315,4,1602,29,2,1,4,3,1,3,1,3,9651940,17,0,1,0
4316,3,1916,100,3,2,5,3,0,2,0,5,16071420,6,1,0,0
4317,1,893,176,1,1,3,3,1,1,2,1,7700295,13,0,1,0
4318,5,1968,190,2,1,5,2,1,3,1,4,14057110,28,0,1,0
4319,0,1424,139,2,2,4,2,0,2,2,3,10936000,44,1,0,0
4320,2,755,56,1,1,2,2,0,3,2,3,7593850,18,0,0,1
4321,3,1643,8,2,1,4,3,1,1,0,2,8657220,51,0,0,1
4322,2,749,70,1,1,2,1,0,1,0,5,9390500,38,1,0,0
4323,6,1960,53,2,1,5,4,0,2,0,4,14415540,7,0,0,1
4324,5,1845,57,2,1,5,0,1,2,1,4,14408010,23,0,0,1
4325,4,2092,166,3,2,5,0,0,3,2,5,12364620,19,0,0,1
4326,3,1644,187,2,1,4,3,1,1,1,5,10563530,34,0,1,0
4327,6,1932,93,2,1,5,0,1,3,0,5,15399860,5,0,0,1
4328,3,1861,107,3,2,5,2,0,1,1,4,15793800,10,1,0,0
4329,5,1838,148,2,1,5,0,1,0,2,5,14973480,37,0,0,1
4330,2,1016,52,1,1,3,2,1,0,1,3,8078550,37,0,1,0
4331,2,734,159,1,1,2,2,1,1,2,5,9632330,13,0,0,1
4332,4,1304,199,1,1,3,2,1,2,1,3,8718400,10,0,1,0
4333,1,698,46,1,1,2,3,1,2,0,2,9155815,21,1,0,0
4334,4,1476,0,2,1,4,0,0,2,1,4,9073040,16,0,0,1
4335,2,1219,4,2,1,4,3,0,3,0,3,12578650,19,1,0,0
4336,0,645,23,1,1,2,1,1,3,0,1,4512250,17,0,1,0
4337,0,1532,80,2,2,4,1,0,1,0,2,9484000,44,1,0,0
4338,4,1640,157,2,1,4,0,1,2,2,3,9722500,25,0,1,0
4339,3,1799,169,2,1,4,4,1,0,2,3,11762140,12,0,0,1
4340,2,991,169,1,1,3,1,0,1,2,3,7913650,11,0,1,0
4341,4,1890,41,3,2,5,3,1,2,2,5,12063380,19,0,1,0
4342,0,1159,55,1,1,3,3,0,2,2,0,4819500,44,0,1,0
4343,2,948,78,1,1,3,2,1,2,2,5,13870800,8,1,0,0
4344,5,1761,146,1,1,4,3,1,2,2,4,20817260,33,1,0,0
4345,0,1645,103,2,2,4,2,1,0,0,2,6895000,50,0,1,0
4346,0,934,84,1,1,3,3,1,2,0,5,9555750,37,1,0,0
4347,3,1612,146,2,1,4,1,0,2,2,0,12076530,24,1,0,0
4348,5,1773,169,1,1,4,4,1,0,1,3,12439640,37,0,1,0
4349,2,1193,118,1,1,3,4,0,0,2,4,9915110,38,0,0,1
4350,0,1350,5,2,2,4,3,1,0,1,1,7074750,26,0,0,1
4351,6,1929,180,2,1,5,4,0,3,1,3,13180810,8,0,1,0
4352,5,1959,68,2,1,5,4,1,2,2,3,14344210,18,0,1,0
4353,1,626,148,1,1,2,1,0,3,2,2,6333495,33,0,0,1
4354,4,1758,196,2,1,4,1,0,2,1,5,10455360,30,0,0,1
4355,0,1677,159,2,2,4,1,1,0,0,0,10302000,28,1,0,0
4356,0,1538,151,2,2,4,4,1,0,0,1,10911000,8,1,0,0
4357,4,2148,160,3,2,5,4,0,2,1,3,16384220,21,1,0,0
4358,1,1098,50,1,1,3,0,1,3,2,3,9647855,17,0,1,0
4359,2,1146,121,1,1,3,4,1,1,0,4,13822050,7,1,0,0
4360,5,1796,72,1,1,4,4,0,2,1,4,12754380,14,0,1,0
4361,5,1578,97,1,1,4,4,1,1,2,4,19627640,22,1,0,0
4362,2,1207,68,2,1,4,3,0,2,0,3,12542950,17,1,0,0
4363,2,1125,131,1,1,3,3,0,0,2,5,9365500,34,0,1,0
4364,2,737,79,1,1,2,1,0,0,0,5,9406050,31,1,0,0
4365,0,1483,65,2,2,4,0,1,2,1,1,6755000,34,0,1,0
4366,4,1423,146,2,1,4,2,1,3,1,5,14345060,13,1,0,0
4367,6,1812,94,2,1,5,2,1,1,0,5,14717440,9,0,0,1
4368,0,1028,57,1,1,3,2,1,1,1,1,8255500,30,1,0,0
4369,3,1951,149,3,2,5,4,0,2,1,4,10252060,43,0,1,0
4370,1,1215,12,2,2,4,1,1,1,2,4,10727975,25,0,1,0
4371,0,1275,149,1,1,3,4,0,2,1,0,8100250,43,1,0,0
4372,1,971,161,1,1,3,0,1,1,1,0,6286255,36,0,1,0
4373,4,1323,87,1,1,3,1,1,1,2,3,8779820,21,0,1,0
4374,5,1527,135,1,1,4,0,0,3,1,3,10366390,17,0,1,0
4375,5,1978,14,2,1,5,3,1,3,1,4,15417080,22,0,0,1
4376,2,1041,188,1,1,3,4,1,0,2,3,13511550,5,1,0,0
4377,0,1062,116,1,1,3,1,0,3,2,2,8761750,29,1,0,0
4378,4,1407,143,2,1,4,4,1,2,1,3,9451780,9,0,1,0
4379,5,1905,130,2,1,5,2,1,0,2,3,20999330,44,1,0,0
4380,0,1226,168,1,1,3,2,0,2,1,0,5100500,10,0,1,0
4381,0,1198,101,1,1,3,1,1,3,0,2,6056500,38,0,1,0
4382,1,1249,179,2,2,4,1,0,2,1,2,9333075,5,0,0,1
4383,4,1310,46,1,1,3,1,0,2,1,5,12351340,17,1,0,0
4384,4,2234,46,4,2,6,3,1,3,2,5,14516600,6,0,0,1
4385,1,1032,192,1,1,3,4,0,1,2,0,11238050,10,1,0,0
4386,6,1666,119,1,1,4,4,0,2,1,3,11167270,41,0,1,0
4387,2,1212,106,2,1,4,1,1,3,1,3,9572950,13,0,1,0
4388,1,897,135,1,1,3,1,0,0,2,2,10647205,27,1,0,0
4389,0,919,188,1,1,3,4,1,2,2,3,7855000,14,0,1,0
4390,6,1842,11,2,1,5,3,0,3,2,5,21362800,35,1,0,0
4391,3,1895,197,3,2,5,3,1,0,1,4,16567500,25,1,0,0
4392,4,1305,61,1,1,3,1,0,3,1,5,8812260,13,0,1,0
4393,4,1373,176,2,1,4,1,1,2,1,3,12442340,27,1,0,0
4394,6,1860,183,2,1,5,2,0,2,0,4,12885120,41,0,0,1
4395,3,1808,6,3,2,5,0,0,3,0,5,9148120,51,0,1,0
4396,2,741,156,1,1,2,1,1,0,1,4,7954770,28,0,0,1
4397,4,1634,200,2,1,4,2,0,1,1,5,9736540,17,0,1,0
4398,2,777,27,1,1,2,4,1,3,2,3,8570300,22,0,1,0
4399,1,835,17,1,1,3,0,1,3,2,1,10525625,35,1,0,0
4400,3,1950,156,3,2,5,0,0,0,1,2,8978750,5,0,1,0
4401,2,833,164,1,1,3,3,0,0,2,5,8289150,29,0,1,0
4402,4,1778,91,3,2,5,1,1,1,2,4,11177540,7,0,1,0
4403,6,1541,184,1,1,4,1,1,3,2,5,13654950,5,0,1,0
4404,0,1615,30,2,2,4,3,1,1,1,2,8586625,26,0,0,1
4405,5,1683,60,1,1,4,2,0,3,1,5,12110770,41,0,1,0
4406,4,1901,16,3,2,5,2,0,2,2,5,11095180,19,0,1,0
4407,3,1629,164,2,1,4,3,0,1,1,3,13244520,36,1,0,0
4408,1,1030,135,1,1,3,2,1,2,2,1,12591440,16,1,0,0
4409,5,1733,144,1,1,4,0,1,3,2,5,13554690,37,0,1,0
4410,1,765,71,1,1,2,2,0,2,1,2,6632820,28,0,0,1
4411,0,920,126,1,1,3,0,1,1,0,0,6662000,12,1,0,0
4412,0,1035,162,1,1,3,2,0,2,0,0,6624250,7,1,0,0
4413,5,1994,123,2,1,5,0,1,3,2,3,22124730,24,1,0,0
4414,0,1158,11,1,1,3,1,1,2,0,1,5782500,35,0,0,1
4415,4,2019,173,3,2,5,0,0,3,2,4,11468620,22,0,0,1
4416,0,1488,77,2,2,4,3,0,3,0,5,8229750,41,0,0,1
4417,5,1704,133,1,1,4,0,1,2,0,3,11374070,11,0,1,0
4418,0,1139,131,1,1,3,4,1,2,1,0,6057375,41,0,0,1
4419,1,1138,143,1,1,3,2,1,0,0,3,13385355,17,1,0,0
4420,2,970,120,1,1,3,1,0,1,1,4,11350850,31,1,0,0
4421,5,1781,153,1,1,4,2,1,1,2,3,13948580,25,0,0,1
4422,0,573,23,1,1,2,1,1,1,1,3,5815125,29,0,0,1
4423,3,1583,47,2,1,4,3,0,1,0,5,9758650,20,0,0,1
4424,2,1261,84,2,1,4,1,1,2,1,4,10438400,4,0,1,0
4425,2,1138,154,1,1,3,4,1,2,2,3,10448260,20,0,0,1
4426,6,1704,137,1,1,4,3,0,3,1,5,20152800,10,1,0,0
4427,1,830,137,1,1,3,3,0,1,1,3,6973595,33,0,1,0
4428,6,1913,113,2,1,5,0,1,3,1,3,20703290,42,1,0,0
4429,0,1671,15,2,2,4,0,0,3,0,2,6389500,28,0,1,0
4430,4,1586,72,2,1,4,2,1,3,1,3,10374040,6,0,0,1
4431,2,1149,3,1,1,3,0,0,1,1,3,12026900,26,1,0,0
4432,1,988,137,1,1,3,2,1,0,0,1,6881585,19,0,1,0
4433,0,1142,164,1,1,3,1,1,0,1,4,7793500,43,0,0,1
4434,2,1014,112,1,1,3,4,0,2,0,3,11483350,9,1,0,0
4435,3,1770,37,2,1,4,4,1,0,1,5,11341450,25,0,1,0
4436,0,643,40,1,1,2,4,0,3,2,2,5477875,39,0,0,1
4437,0,1527,8,2,2,4,1,0,1,1,3,7468250,17,0,1,0
4438,6,1597,170,1,1,4,1,1,0,0,4,12654180,16,0,0,1
4439,2,894,1,1,1,3,2,1,0,0,5,8580950,17,0,1,0
4440,2,929,189,1,1,3,0,0,2,0,4,7088700,14,0,1,0
4441,2,1210,185,2,1,4,4,1,0,2,5,11254700,26,0,1,0
4442,1,907,31,1,1,3,0,1,3,2,0,7150185,19,0,1,0
4443,0,1370,134,2,2,4,3,0,2,2,3,11175750,21,1,0,0
4444,2,1229,128,2,1,4,1,0,3,0,4,9416330,12,0,0,1
4445,4,2471,24,4,2,6,3,0,2,1,5,12266200,20,0,1,0
4446,2,1231,197,2,1,4,0,0,3,1,4,8901800,32,0,1,0
4447,1,998,173,1,1,3,1,1,1,0,0,6587380,32,0,0,1
4448,2,833,63,1,1,3,3,0,1,1,5,8762710,10,0,0,1
4449,2,1141,148,1,1,3,1,0,0,0,3,11582700,14,1,0,0
4450,2,1089,12,1,1,3,3,0,1,2,4,13039650,19,1,0,0
4451,5,1989,156,2,1,5,4,0,0,0,3,13679850,9,0,0,1
4452,6,1618,91,1,1,4,0,0,3,1,3,11918620,9,0,0,1
4453,6,1571,61,1,1,4,3,0,3,0,3,10092000,35,0,1,0
4454,0,1181,104,1,1,3,0,0,2,1,5,10178500,38,1,0,0
4455,0,1495,91,2,2,4,1,0,3,1,3,7484250,21,0,1,0
4456,0,1451,177,2,2,4,2,1,3,2,5,13851000,24,1,0,0
4457,0,1273,4,1,1,3,3,1,2,2,0,6590000,14,0,1,0
4458,0,1435,111,2,2,4,3,1,2,2,1,11395000,12,1,0,0
4459,5,1707,190,1,1,4,2,0,3,1,3,11050140,37,0,1,0
4460,0,1080,173,1,1,3,1,1,2,2,4,10699500,46,1,0,0
4461,4,1634,1,2,1,4,3,0,2,1,4,13712780,19,1,0,0
4462,6,1995,151,2,1,5,0,0,0,0,5,12756380,24,0,1,0
4463,6,1584,24,1,1,4,0,0,0,1,5,11573840,17,0,1,0
4464,0,1112,145,1,1,3,3,1,2,1,0,5094500,46,0,1,0
4465,2,1232,29,2,1,4,0,0,0,1,3,8837090,15,0,0,1
4466,3,1857,166,3,2,5,1,1,0,2,4,11346080,14,0,1,0
4467,4,2428,108,4,2,6,1,0,2,2,5,12427940,27,0,1,0
4468,2,837,152,1,1,3,0,0,1,1,3,9853200,12,1,0,0
4469,2,1155,158,1,1,3,4,1,1,2,3,9546450,35,0,1,0
4470,1,836,30,1,1,3,1,0,0,0,4,7429230,22,0,0,1
4471,5,1836,130,2,1,5,3,0,2,1,4,13378150,36,0,0,1
4472,4,2074,17,3,2,5,0,0,1,2,3,15546980,29,1,0,0
4473,4,2260,1,4,2,6,4,1,1,2,3,12224420,21,0,1,0
4474,0,970,37,1,1,3,4,1,2,2,0,5745250,39,0,1,0
4475,0,1367,179,2,2,4,0,0,0,0,5,6969750,39,0,1,0
4476,2,996,31,1,1,3,4,1,0,0,3,8934470,5,0,0,1
4477,0,1686,41,2,2,4,3,0,3,0,2,6658000,28,0,1,0
4478,0,1140,161,1,1,3,0,1,3,0,1,5101000,44,0,1,0
4479,4,1538,134,2,1,4,0,1,1,1,5,14394140,17,1,0,0
4480,0,1570,118,2,2,4,0,1,0,0,4,8022500,34,0,1,0
4481,0,614,2,1,1,2,4,0,0,2,3,6924500,41,1,0,0
4482,2,1151,40,1,1,3,0,0,1,0,4,7720300,22,0,1,0
4483,4,1317,46,1,1,3,1,0,1,2,3,7640160,28,0,1,0
4484,3,1904,123,3,2,5,0,0,0,0,4,14791400,25,1,0,0
4485,2,947,37,1,1,3,2,1,3,2,5,14095950,5,1,0,0
4486,1,997,172,1,1,3,4,1,1,0,4,9429275,5,0,1,0
4487,6,1669,113,1,1,4,2,1,0,1,4,13511360,32,0,0,1
4488,4,1820,177,3,2,5,1,0,3,1,5,11131800,20,0,0,1
4489,3,1834,123,3,2,5,4,0,0,0,3,9508930,34,0,0,1
4490,0,922,96,1,1,3,4,0,3,0,0,3863750,48,0,0,1
4491,4,2289,120,4,2,6,4,1,3,1,4,12943320,6,0,1,0
4492,4,2041,125,3,2,5,1,1,1,1,5,17224100,25,1,0,0
4493,5,1628,63,1,1,4,4,0,0,0,3,10688640,12,0,1,0
4494,0,805,130,1,1,2,0,1,2,2,3,7397875,10,0,0,1
4495,1,1130,73,1,1,3,2,1,2,2,0,8852085,19,0,0,1
4496,4,1622,169,2,1,4,0,0,3,1,5,9771780,9,0,1,0
4497,4,1873,128,3,2,5,4,0,1,1,3,9270980,29,0,1,0
4498,6,1759,75,1,1,4,1,0,1,1,3,12128780,38,0,0,1
4499,0,1662,25,2,2,4,2,0,0,0,4,7538000,32,0,1,0
4500,1,1230,129,2,2,4,0,1,3,2,2,10670035,9,0,0,1
4501,1,1087,73,1,1,3,3,0,2,1,0,6906295,33,0,0,1
4502,2,1265,150,2,1,4,0,1,0,0,5,9750500,25,0,1,0
4503,2,740,175,1,1,2,0,1,2,0,3,9057500,38,1,0,0
4504,5,1963,168,2,1,5,1,0,2,2,4,13003330,44,0,1,0
4505,2,908,168,1,1,3,0,0,2,1,3,7196210,35,0,0,1
4506,0,1076,151,1,1,3,2,1,0,2,1,6167000,40,0,1,0
4507,4,1869,166,3,2,5,4,1,1,2,5,12958620,22,0,0,1
4508,1,1228,194,2,2,4,1,1,1,2,0,13028240,36,1,0,0
4509,5,1670,133,1,1,4,3,1,3,1,3,13361380,19,0,0,1
4510,2,1245,147,2,1,4,2,0,1,0,3,12537750,25,1,0,0
4511,2,731,42,1,1,2,0,1,3,2,4,8712970,30,0,0,1
4512,3,1634,155,2,1,4,2,1,3,2,2,14901220,6,1,0,0
4513,6,1597,146,1,1,4,4,0,3,2,3,11574300,35,0,1,0
4514,5,1650,16,1,1,4,4,1,3,2,5,15032380,39,0,0,1
4515,6,1849,173,2,1,5,2,1,2,2,5,16295260,7,0,0,1
4516,0,879,164,1,1,2,4,1,0,0,0,6040500,50,1,0,0
4517,4,2459,18,4,2,6,4,1,1,1,3,12543380,9,0,1,0
4518,4,1940,192,3,2,5,3,0,3,2,5,12428900,5,0,0,1
